BirdID,FinalSB,SB_ROC,BodyMass,Stage,EP,Tissue,SiteEuth,DNAm,TLR4_RQ_proximal_intestine,TLR4_RQ_medial_intestine,TLR4_RQ_distal_intestine,TLR4_RQ_cecum
3190,3.6276545,0.163520271,24,Male,high,liver,CG01,1,1.222640278,1.711190051,1.840375301,2.37841423
3190,3.6276545,0.163520271,24,Male,high,liver,CG02,1,1.222640278,1.711190051,1.840375301,2.37841423
3190,3.6276545,0.163520271,24,Male,high,liver,CG03,1,1.222640278,1.711190051,1.840375301,2.37841423
3190,3.6276545,0.163520271,24,Male,high,liver,CG04,0,1.222640278,1.711190051,1.840375301,2.37841423
3190,3.6276545,0.163520271,24,Male,high,liver,CG05,0,1.222640278,1.711190051,1.840375301,2.37841423
3190,3.6276545,0.163520271,24,Male,high,blood,CG01,1,1.222640278,1.711190051,1.840375301,2.37841423
3190,3.6276545,0.163520271,24,Male,high,blood,CG02,0,1.222640278,1.711190051,1.840375301,2.37841423
3190,3.6276545,0.163520271,24,Male,high,blood,CG03,0,1.222640278,1.711190051,1.840375301,2.37841423
3190,3.6276545,0.163520271,24,Male,high,blood,CG04,0,1.222640278,1.711190051,1.840375301,2.37841423
3190,3.6276545,0.163520271,24,Male,high,blood,CG05,0,1.222640278,1.711190051,1.840375301,2.37841423
3190,3.6276545,0.163520271,24,Male,high,spleen,CG01,0,1.222640278,1.711190051,1.840375301,2.37841423
3190,3.6276545,0.163520271,24,Male,high,spleen,CG02,1,1.222640278,1.711190051,1.840375301,2.37841423
3190,3.6276545,0.163520271,24,Male,high,spleen,CG03,1,1.222640278,1.711190051,1.840375301,2.37841423
3190,3.6276545,0.163520271,24,Male,high,spleen,CG04,0,1.222640278,1.711190051,1.840375301,2.37841423
3190,3.6276545,0.163520271,24,Male,high,spleen,CG05,0,1.222640278,1.711190051,1.840375301,2.37841423
3191,2.1505415,-0.135892056,22.1,Male,high,liver,CG01,1,0.598739352,1.064370182,1.972465409,2.370185542
3191,2.1505415,-0.135892056,22.1,Male,high,liver,CG02,1,0.598739352,1.064370182,1.972465409,2.370185542
3191,2.1505415,-0.135892056,22.1,Male,high,liver,CG03,1,0.598739352,1.064370182,1.972465409,2.370185542
3191,2.1505415,-0.135892056,22.1,Male,high,liver,CG04,0,0.598739352,1.064370182,1.972465409,2.370185542
3191,2.1505415,-0.135892056,22.1,Male,high,liver,CG05,0,0.598739352,1.064370182,1.972465409,2.370185542
3191,2.1505415,-0.135892056,22.1,Male,high,blood,CG01,1,0.598739352,1.064370182,1.972465409,2.370185542
3191,2.1505415,-0.135892056,22.1,Male,high,blood,CG02,0,0.598739352,1.064370182,1.972465409,2.370185542
3191,2.1505415,-0.135892056,22.1,Male,high,blood,CG03,0,0.598739352,1.064370182,1.972465409,2.370185542
3191,2.1505415,-0.135892056,22.1,Male,high,blood,CG04,0,0.598739352,1.064370182,1.972465409,2.370185542
3191,2.1505415,-0.135892056,22.1,Male,high,blood,CG05,0,0.598739352,1.064370182,1.972465409,2.370185542
3191,2.1505415,-0.135892056,22.1,Male,high,spleen,CG01,1,0.598739352,1.064370182,1.972465409,2.370185542
3191,2.1505415,-0.135892056,22.1,Male,high,spleen,CG02,1,0.598739352,1.064370182,1.972465409,2.370185542
3191,2.1505415,-0.135892056,22.1,Male,high,spleen,CG03,1,0.598739352,1.064370182,1.972465409,2.370185542
3191,2.1505415,-0.135892056,22.1,Male,high,spleen,CG04,0,0.598739352,1.064370182,1.972465409,2.370185542
3191,2.1505415,-0.135892056,22.1,Male,high,spleen,CG05,0,0.598739352,1.064370182,1.972465409,2.370185542
3192,3.4881055,0.14942275,21.1,Female,low,liver,CG01,1,1.380317353,6.475537732,0.232451236,3.041957506
3192,3.4881055,0.14942275,21.1,Female,low,liver,CG02,1,1.380317353,6.475537732,0.232451236,3.041957506
3192,3.4881055,0.14942275,21.1,Female,low,liver,CG03,1,1.380317353,6.475537732,0.232451236,3.041957506
3192,3.4881055,0.14942275,21.1,Female,low,liver,CG04,0,1.380317353,6.475537732,0.232451236,3.041957506
3192,3.4881055,0.14942275,21.1,Female,low,liver,CG05,0,1.380317353,6.475537732,0.232451236,3.041957506
3192,3.4881055,0.14942275,21.1,Female,low,blood,CG01,0,1.380317353,6.475537732,0.232451236,3.041957506
3192,3.4881055,0.14942275,21.1,Female,low,blood,CG02,0,1.380317353,6.475537732,0.232451236,3.041957506
3192,3.4881055,0.14942275,21.1,Female,low,blood,CG03,1,1.380317353,6.475537732,0.232451236,3.041957506
3192,3.4881055,0.14942275,21.1,Female,low,blood,CG04,0,1.380317353,6.475537732,0.232451236,3.041957506
3192,3.4881055,0.14942275,21.1,Female,low,blood,CG05,0,1.380317353,6.475537732,0.232451236,3.041957506
3192,3.4881055,0.14942275,21.1,Female,low,spleen,CG01,0,1.380317353,6.475537732,0.232451236,3.041957506
3192,3.4881055,0.14942275,21.1,Female,low,spleen,CG02,0,1.380317353,6.475537732,0.232451236,3.041957506
3192,3.4881055,0.14942275,21.1,Female,low,spleen,CG03,1,1.380317353,6.475537732,0.232451236,3.041957506
3192,3.4881055,0.14942275,21.1,Female,low,spleen,CG04,0,1.380317353,6.475537732,0.232451236,3.041957506
3192,3.4881055,0.14942275,21.1,Female,low,spleen,CG05,0,1.380317353,6.475537732,0.232451236,3.041957506
